EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-169,32774-16-6,0.00272,ng/g,ppb,0.00025,0.000499,,,,126
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-170,35065-30-6,0.587,ng/g,ppb,0.000168,0.000498,,,,127
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-171/PCB-173,,0.137,ng/g,ppb,0.00023,0.000997,,,,128
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-172,52663-74-8,0.133,ng/g,ppb,0.000098,0.000499,,,,129
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-174,38411-25-5,0.0933,ng/g,ppb,0.000165,0.000499,,,,130
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-175,40186-70-7,0.00831,ng/g,ppb,0.000164,0.000499,,,,131
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-176,52663-65-7,,ng/g,ppb,0.00012,0.000499,U,,,132
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-177,52663-70-4,0.229,ng/g,ppb,0.000099,0.000498,,,,133
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-178,52663-67-9,0.108,ng/g,ppb,0.000139,0.000499,,,,134
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-179,52663-64-6,0.00861,ng/g,ppb,0.000135,0.000499,,,,135
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-180/PCB-193,,1.47,ng/g,ppb,0.000213,0.000999,,,,136
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-181,74472-47-2,0.00214,ng/g,ppb,0.000102,0.000499,J,J,Estimated,137
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-182,60145-23-5,0.00504,ng/g,ppb,0.000129,0.000499,,,,138
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-183/PCB-185,,0.251,ng/g,ppb,0.000191,0.000997,,,,139
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-184,74472-48-3,0.00402,ng/g,ppb,0.000147,0.000499,,,,140
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-186,74472-49-4,,ng/g,ppb,0.00012,0.000498,U,,,141
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-187,52663-68-0,0.186,ng/g,ppb,0.000171,0.000499,,,,142
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-188,74487-85-7,,ng/g,ppb,0.000084,0.000499,U,,,143
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-189,39635-31-9,0.0281,ng/g,ppb,0.000188,0.000499,,,,144
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-190,41411-64-7,0.0494,ng/g,ppb,0.000113,0.000499,,,,145
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-191,74472-50-7,,ng/g,ppb,0.00012,0.000499,U,,,146
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-192,74472-51-8,,ng/g,ppb,0.000165,0.000499,U,,,147
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-194,35694-08-7,0.352,ng/g,ppb,0.000118,0.000499,,,,148
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-195,52663-78-2,0.093,ng/g,ppb,0.000154,0.000499,,,,149
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-196,42740-50-1,0.136,ng/g,ppb,0.000139,0.000499,,,,150
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-197,33091-17-7,,ng/g,ppb,0.000184,0.000499,U,,,151
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-198/PCB-199,,0.373,ng/g,ppb,0.000235,0.000998,,,,152
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-200,52663-73-7,0.00395,ng/g,ppb,0.000285,0.000499,,,,153
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-201,40186-71-8,0.0132,ng/g,ppb,0.000103,0.000499,,,,154
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-202,2136-99-4,0.0667,ng/g,ppb,0.000138,0.000499,,,,155
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-203,52663-76-0,0.147,ng/g,ppb,0.000124,0.000498,,,,156
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-204,74472-52-9,0.0201,ng/g,ppb,0.000103,0.000499,,,,157
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-205,74472-53-0,0.00961,ng/g,ppb,0.00014,0.000499,,,,158
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-206,40186-72-9,0.188,ng/g,ppb,0.000131,0.000499,,,,159
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-207,52663-79-3,0.0401,ng/g,ppb,0.000078,0.000499,,,,160
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-208,52663-77-1,0.0729,ng/g,ppb,0.000085,0.000499,,,,161
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,PCB-209,2051-24-3,0.105,ng/g,ppb,0.000126,0.000499,,,,162
5,MI,Lake Huron,GLNS15-1210,814314,814314.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,2.2,Total PCBs,,15.17,ng/g,ppb,,,,,,163
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-1,2051-60-7,,ng/g,ppb,0.000059,0.000498,U,,,1
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-2,2051-61-8,,ng/g,ppb,0.000091,0.000498,U,,,2
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-3,2051-62-9,0.000512,ng/g,ppb,0.000098,0.000498,J,J,Estimated,3
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-4,13029-08-8,,ng/g,ppb,0.000101,0.0005,U,,,4
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-5,16605-91-7,,ng/g,ppb,0.000068,0.000498,U,,,5
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-6,25569-80-6,0.00717,ng/g,ppb,0.000111,0.0005,,,,6
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-7,33284-50-3,0.000978,ng/g,ppb,0.000086,0.000498,J,J,Estimated,7
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-8,34883-43-7,0.0321,ng/g,ppb,0.000098,0.0005,,,,8
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-9,34883-39-1,0.00271,ng/g,ppb,0.000101,0.000498,,,,9
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-10,33146-45-1,,ng/g,ppb,0.00008,0.000498,U,,,10
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-11,2050-67-1,0.00613,ng/g,ppb,0.000331,0.000499,,,,11
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-12/PCB-13,,,ng/g,ppb,0.000198,0.000996,U,,,12
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-14,34883-41-5,,ng/g,ppb,0.000094,0.000498,U,,,13
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-15,2050-68-2,0.00142,ng/g,ppb,0.000132,0.000499,J,J,Estimated,14
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-16,38444-78-9,0.0185,ng/g,ppb,0.000166,0.000499,,,,15
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-17,37680-66-3,0.0903,ng/g,ppb,0.000072,0.000499,,,,16
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-18/PCB-30,,0.0813,ng/g,ppb,0.000167,0.000997,,,,17
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-19,38444-73-4,0.00944,ng/g,ppb,0.000145,0.000499,,,,18
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-20/PCB-28,,0.552,ng/g,ppb,0.000227,0.000997,,,,19
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-21/PCB-33,,0.0721,ng/g,ppb,0.000202,0.000997,,,,20
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-22,38444-85-8,0.0842,ng/g,ppb,0.000109,0.000499,,,,21
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-23,55720-44-0,,ng/g,ppb,0.000101,0.000498,U,,,22
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-24,55702-45-9,0.00285,ng/g,ppb,0.000128,0.000498,,,,23
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-25,55712-37-3,0.0812,ng/g,ppb,0.000086,0.000499,,,,24
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-26/PCB-29,,0.258,ng/g,ppb,0.000198,0.000997,,,,25
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-27,38444-76-7,0.0114,ng/g,ppb,0.000093,0.000499,,,,26
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-31,16606-02-3,0.51,ng/g,ppb,0.000142,0.000499,,,,27
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-32,38444-77-8,0.063,ng/g,ppb,0.000076,0.000499,,,,28
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-34,37680-68-5,0.004,ng/g,ppb,0.000115,0.000498,,,,29
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-35,37680-69-6,,ng/g,ppb,0.000156,0.000498,U,,,30
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-36,38444-87-0,,ng/g,ppb,0.000109,0.000499,U,,,31
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-37,38444-90-5,0.00339,ng/g,ppb,0.000166,0.000499,,,,32
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-38,53555-66-1,0.00199,ng/g,ppb,0.00013,0.000498,J,J,Estimated,33
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-39,38444-88-1,0.00215,ng/g,ppb,0.000166,0.000499,J,J,Estimated,34
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-40/PCB-41/PCB-71,,0.327,ng/g,ppb,0.000434,0.0015,,,,35
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-42,36559-22-5,0.349,ng/g,ppb,0.000163,0.000499,,,,36
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-43,70362-46-8,0.00623,ng/g,ppb,0.000153,0.000499,,,,37
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-44/PCB-47/PCB-65,,1.5,ng/g,ppb,0.000338,0.0015,,,,38
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-45/PCB-51,,0.0615,ng/g,ppb,0.00026,0.000997,,,,39
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-46,41464-47-5,0.0064,ng/g,ppb,0.00015,0.000499,,,,40
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-48,70362-47-9,0.0431,ng/g,ppb,0.000117,0.000499,,,,41
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-49/PCB-69,,1.38,ng/g,ppb,0.000284,0.000997,,,,42
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-50/PCB-53,,0.0204,ng/g,ppb,0.000175,0.000997,,,,43
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-52,35693-99-3,1.9,ng/g,ppb,0.000113,0.000499,,,,44
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-54,15968-05-5,,ng/g,ppb,0.0001,0.000498,U,,,45
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-55,74338-24-2,0.00773,ng/g,ppb,0.000116,0.000499,,,,46
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-56,41464-43-1,0.532,ng/g,ppb,0.000133,0.000499,,,,47
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-57,70424-67-8,0.0211,ng/g,ppb,0.000143,0.000499,,,,48
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-58,41464-49-7,0.0174,ng/g,ppb,0.000111,0.000499,,,,49
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-59/PCB-62/PCB-75,,0.13,ng/g,ppb,0.000339,0.0015,,,,50
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-60,33025-41-1,0.303,ng/g,ppb,0.000105,0.000499,,,,51
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-61/PCB-70/PCB-74/PCB-76,,3.19,ng/g,ppb,0.000433,0.00199,,,,52
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-63,74472-34-7,0.191,ng/g,ppb,0.000101,0.000499,,,,53
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-64,52663-58-8,0.666,ng/g,ppb,0.000159,0.000499,,,,54
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-66,32598-10-0,3.39,ng/g,ppb,0.000173,0.000499,,,,55
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-67,73575-53-8,0.0309,ng/g,ppb,0.000109,0.000499,,,,56
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-68,73575-52-7,0.0596,ng/g,ppb,0.000182,0.000499,,,,57
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-72,41464-42-0,0.0676,ng/g,ppb,0.000097,0.000499,,,,58
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-73,74338-23-1,,ng/g,ppb,0.000112,0.000498,U,,,59
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-77,32598-13-3,0.0292,ng/g,ppb,0.00026,0.000499,,,,60
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-78,70362-49-1,0.00387,ng/g,ppb,0.000189,0.000498,,,,61
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-79,41464-48-6,0.032,ng/g,ppb,0.00015,0.000498,,,,62
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,U,,,63
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-81,70362-50-4,0.00472,ng/g,ppb,0.000201,0.000499,,,,64
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-82,52663-62-4,0.405,ng/g,ppb,0.00016,0.000499,,,,65
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-83/PCB-99,,3.86,ng/g,ppb,0.000211,0.000997,,,,66
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-84,52663-60-2,0.131,ng/g,ppb,0.000155,0.000499,,,,67
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-85/PCB-116/PCB-117,,1.35,ng/g,ppb,0.00035,0.0015,,,,68
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,2.28,ng/g,ppb,0.000589,0.00299,,,,69
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-88/PCB-91,,0.38,ng/g,ppb,0.00024,0.000997,,,,70
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-89,73575-57-2,0.00376,ng/g,ppb,0.000103,0.000499,,,,71
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-90/PCB-101/PCB-113,,4.09,ng/g,ppb,0.000304,0.0015,,,,72
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-92,52663-61-3,0.415,ng/g,ppb,0.000108,0.000499,,,,73
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-93/PCB-98/PCB-100/PCB-102,,0.0606,ng/g,ppb,0.000442,0.00199,,,,74
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-94,73575-55-0,,ng/g,ppb,0.000143,0.000499,U,,,75
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-95,38379-99-6,0.536,ng/g,ppb,0.000117,0.000499,,,,76
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-96,73575-54-9,0.0049,ng/g,ppb,0.000122,0.000499,,,,77
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-103,60145-21-3,0.0354,ng/g,ppb,0.000113,0.000499,,,,78
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-104,56558-16-8,,ng/g,ppb,0.000097,0.000498,U,,,79
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-105,32598-14-4,1.98,ng/g,ppb,0.000186,0.000499,,,,80
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-106,70424-69-0,,ng/g,ppb,0.000319,0.000498,U,,,81
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-107,70424-68-9,0.712,ng/g,ppb,0.000148,0.000499,,,,82
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-108/PCB-124,,0.115,ng/g,ppb,0.000232,0.000997,,,,83
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-110/PCB-115,,4.53,ng/g,ppb,0.000254,0.000997,,,,84
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-111,39635-32-0,0.0148,ng/g,ppb,0.000158,0.000499,,,,85
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-112,74472-36-9,0.0112,ng/g,ppb,0.000093,0.000498,,,,86
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-114,74472-37-0,0.125,ng/g,ppb,0.000161,0.000499,,,,87
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-118,31508-00-6,5.18,ng/g,ppb,0.00019,0.000499,,,,88
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-120,68194-12-7,0.0611,ng/g,ppb,0.000123,0.000499,,,,89
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-121,56558-18-0,0.00376,ng/g,ppb,0.000126,0.000499,,,,90
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-122,76842-07-4,0.0159,ng/g,ppb,0.000115,0.000499,,,,91
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-123,65510-44-3,0.103,ng/g,ppb,0.000135,0.000499,,,,92
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-126,57465-28-8,0.0157,ng/g,ppb,0.000296,0.000499,,,,93
5,MI,Lake Huron,GLNS15-1211,795494,795494.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,7.1,PCB-127,39635-33-1,,ng/g,ppb,0.000222,0.000498,U,,,94
