EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"B, RNAF; LLBL ","Blank Contamination, Result Not Affected; Low Labeled Compound Recovery",4
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,LLBL,Low Labeled Compound Recovery,5
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,LLBL,Low Labeled Compound Recovery,6
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON; LLBL","Blank Contamination, Result Reported as a Non-detect; Low Labeled Compound Recovery",7
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,25.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,8
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.12,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorononanoate (PFNA),375-95-1,1.20,,,ng/g,ppb,0.083,1.000,,LLBL,Low Labeled Compound Recovery,10
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorodecanoate (PFDA),335-76-2,2.60,,,ng/g,ppb,0.057,1.000,,LLBL,Low Labeled Compound Recovery,11
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,3.60,,,ng/g,ppb,0.104,1.000,B,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Huron,NCCAGL10-1099,560012,560012.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.68,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,0.48,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.20,,,ng/g,ppb,0.120,1.000,J,,,5
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,17.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.22,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,1.90,,,ng/g,ppb,0.083,1.000,,,,10
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,1.20,,,ng/g,ppb,0.057,1.000,,,,11
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.20,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Huron,NCCAGL10-1100,560081,560081.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.43,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,0.24,,,ng/g,ppb,0.065,1.000,J,,,1
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,,,,2
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,1.70,,,ng/g,ppb,0.130,1.000,,,,3
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,,LLBL,Low Labeled Compound Recovery,4
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.95,,,ng/g,ppb,0.120,1.000,J,,,5
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,,"HMSR, RNAF; LLBL","High Matrix Spike Recovery, Result Not Affected;  Low Labeled Compound Recovery",6
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,0.23,,,ng/g,ppb,0.100,1.000,J,LLBL,Low Labeled Compound Recovery,7
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,23.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.23,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,4.40,,,ng/g,ppb,0.083,1.000,,,,10
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,3.00,,,ng/g,ppb,0.057,1.000,,,,11
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,5.40,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Huron,NCCAGL10-1101,560327,560327.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.49,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,,,5
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,73.00,40,Exceeds SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,,,9
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorononanoate (PFNA),375-95-1,,,,ng/g,ppb,0.083,1.000,U,,,10
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorodecanoate (PFDA),335-76-2,,,,ng/g,ppb,0.057,1.000,U,,,11
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,,,,ng/g,ppb,0.104,1.000,U,,,12
5,MI,Lake Huron,NCCAGL10-1102,561929,561929.1,Ictalurus punctatus,Channel catfish,Ictaluridae,BD,Perfluorododecanoate (PFDoA),307-55-1,,,,ng/g,ppb,0.120,1.000,U,,,13
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorobutanoate (PFBA),375-22-4,0.33,,,ng/g,ppb,0.065,1.000,J,"B, RMAX","Blank Contamination, Result is a Maximum Value",1
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,,,5
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,17.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.31,,,ng/g,ppb,0.080,1.000,J,,,9
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorononanoate (PFNA),375-95-1,0.14,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorodecanoate (PFDA),335-76-2,1.70,,,ng/g,ppb,0.057,1.000,,,,11
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,5.00,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Huron,NCCAGL10-1103,560123,560123.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Perfluorododecanoate (PFDoA),307-55-1,1.20,,,ng/g,ppb,0.120,1.000,,,,13
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,0.38,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"HLCS, RNAF","High Lab Control Sample Recovery, Result Not Affected",4
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.46,,,ng/g,ppb,0.120,1.000,J,,,5
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,15.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.09,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.96,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.64,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.00,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Huron,NCCAGL10-1104,560072,560072.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.26,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,0.14,,,ng/g,ppb,0.065,1.000,J,,,1
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,,,,2
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,,,,3
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,,,,4
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.75,,,ng/g,ppb,0.120,1.000,J,,,5
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,,"HMSR, RNAF","High Matrix Spike Recovery, Result Not Affected",6
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,,,,7
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,7.10,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.43,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.40,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.41,,,ng/g,ppb,0.104,1.000,J,,,12
5,MI,Lake Huron,NCCAGL10-1105,560324,560324.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,,,,ng/g,ppb,0.120,1.000,,,,13
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,0.19,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,,,5
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNAF","Blank Contamination, Result Not Affected",7
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,7.40,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.30,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorononanoate (PFNA),375-95-1,0.29,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorodecanoate (PFDA),335-76-2,0.54,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,0.93,,,ng/g,ppb,0.104,1.000,J,,,12
5,MI,Lake Huron,NCCAGL10-1106,560023,560023.1,Coregonus clupeaformis,Lake whitefish,Salmonidae,BD,Perfluorododecanoate (PFDoA),307-55-1,0.35,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,0.23,,,ng/g,ppb,0.065,1.000,J,,,1
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,,,,2
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,0.59,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,,LLBL,Low Labeled Compound Recovery,4
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.33,,,ng/g,ppb,0.120,1.000,J,,,5
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,,"HMSR, RNAF; LLBL","High Matrix Spike Recovery, Result Not Affected;  Low Labeled Compound Recovery",6
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,0.27,,,ng/g,ppb,0.100,1.000,J,LLBL,Low Labeled Compound Recovery,7
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,8.20,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.11,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.97,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.82,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.80,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Huron,NCCAGL10-1107,560328,560328.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.56,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Huron,NCCAGL10-1108,560043,560043.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,LLBL,Low Labeled Compound Recovery,1
5,MI,Lake Huron,NCCAGL10-1108,560043,560043.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,2
5,MI,Lake Huron,NCCAGL10-1108,560043,560043.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,LLBL,Low Labeled Compound Recovery,3
