EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-150,68194-08-1,0.019600,ng/g,ppb,0.000121,0.000499,,,,113
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-152,68194-09-2,0.009400,ng/g,ppb,0.000100,0.000499,,,,114
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-153/PCB-168,,28.200000,ng/g,ppb,0.000185,0.000998,D,,,115
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-154,60145-22-4,0.433000,ng/g,ppb,0.000117,0.000499,,,,116
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-155,33979-03-2,0.012400,ng/g,ppb,0.000131,0.000499,,,,117
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-156/PCB-157,,2.170000,ng/g,ppb,0.000413,0.000997,,,,118
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-158,74472-42-7,1.430000,ng/g,ppb,0.000087,0.000499,,,,119
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-159,39635-35-3,0.155000,ng/g,ppb,0.000131,0.000499,,,,120
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-161,74472-43-8,,ng/g,ppb,0.000109,0.000498,U,,,121
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-162,39635-34-2,0.218000,ng/g,ppb,0.000157,0.000499,,,,122
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-164,74472-45-0,1.380000,ng/g,ppb,0.000127,0.000498,,,,123
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-165,74472-46-1,0.039600,ng/g,ppb,0.000095,0.000499,,,,124
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-167,52663-72-6,0.887000,ng/g,ppb,0.000164,0.000499,,,,125
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-169,32774-16-6,0.041100,ng/g,ppb,0.000250,0.000499,,,,126
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-170,35065-30-6,4.290000,ng/g,ppb,0.000168,0.000498,,,,127
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-171/PCB-173,,1.640000,ng/g,ppb,0.000230,0.000997,,,,128
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-172,52663-74-8,1.460000,ng/g,ppb,0.000098,0.000499,,,,129
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-174,38411-25-5,4.670000,ng/g,ppb,0.000165,0.000499,D,,,130
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-175,40186-70-7,0.229000,ng/g,ppb,0.000164,0.000499,,,,131
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-176,52663-65-7,0.331000,ng/g,ppb,0.000120,0.000499,,,,132
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-177,52663-70-4,4.100000,ng/g,ppb,0.000099,0.000498,D,,,133
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-178,52663-67-9,1.790000,ng/g,ppb,0.000139,0.000499,,,,134
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-179,52663-64-6,1.700000,ng/g,ppb,0.000135,0.000499,,,,135
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-180/PCB-193,,12.800000,ng/g,ppb,0.000213,0.000999,D,,,136
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-181,74472-47-2,0.063000,ng/g,ppb,0.000102,0.000499,,,,137
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-182,60145-23-5,0.058400,ng/g,ppb,0.000129,0.000499,,,,138
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-183/PCB-185,,5.430000,ng/g,ppb,0.000191,0.000997,,,,139
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-184,74472-48-3,0.035100,ng/g,ppb,0.000147,0.000499,,,,140
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-186,74472-49-4,,ng/g,ppb,0.000120,0.000498,U,,,141
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-187,52663-68-0,8.540000,ng/g,ppb,0.000171,0.000499,,,,142
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-188,74487-85-7,0.035800,ng/g,ppb,0.000084,0.000499,,,,143
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-189,39635-31-9,0.182000,ng/g,ppb,0.000188,0.000499,,,,144
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-190,41411-64-7,0.805000,ng/g,ppb,0.000113,0.000499,,,,145
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-191,74472-50-7,0.149000,ng/g,ppb,0.000120,0.000499,,,,146
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-192,74472-51-8,0.005430,ng/g,ppb,0.000165,0.000499,,,,147
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-194,35694-08-7,2.060000,ng/g,ppb,0.000118,0.000499,,,,148
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-195,52663-78-2,1.080000,ng/g,ppb,0.000154,0.000499,,,,149
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-196,42740-50-1,0.782000,ng/g,ppb,0.000139,0.000499,,,,150
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-197,33091-17-7,0.162000,ng/g,ppb,0.000184,0.000499,,,,151
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-198/PCB-199,,3.030000,ng/g,ppb,0.000235,0.000998,,,,152
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-200,52663-73-7,0.125000,ng/g,ppb,0.000285,0.000499,,,,153
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-201,40186-71-8,0.455000,ng/g,ppb,0.000103,0.000499,,,,154
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-202,2136-99-4,1.080000,ng/g,ppb,0.000138,0.000499,,,,155
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-203,52663-76-0,1.610000,ng/g,ppb,0.000124,0.000498,,,,156
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-204,74472-52-9,,ng/g,ppb,0.000103,0.000499,U,,,157
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-205,74472-53-0,0.124000,ng/g,ppb,0.000140,0.000499,,,,158
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-206,40186-72-9,1.170000,ng/g,ppb,0.000131,0.000499,,,,159
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-207,52663-79-3,0.186000,ng/g,ppb,0.000078,0.000499,,,,160
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-208,52663-77-1,0.488000,ng/g,ppb,0.000085,0.000499,,,,161
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,PCB-209,2051-24-3,0.501000,ng/g,ppb,0.000126,0.000499,,,,162
5,MI,Lake Michigan,GLNS15-1249,776914,776914.1,Salvelinus namaycush,Lake trout,Salmonidae,P,13.00,Total PCBs,,325.570000,ng/g,ppb,,,,,,163
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-1,2051-60-7,0.004920,ng/g,ppb,0.000059,0.000498,,,,1
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-2,2051-61-8,,ng/g,ppb,0.000091,0.000498,U,,,2
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-3,2051-62-9,0.000807,ng/g,ppb,0.000098,0.000498,J,J,Estimated,3
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-4,13029-08-8,0.022700,ng/g,ppb,0.000101,0.000500,,,,4
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-5,16605-91-7,,ng/g,ppb,0.000068,0.000498,U,,,5
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-6,25569-80-6,0.003570,ng/g,ppb,0.000111,0.000500,,,,6
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-7,33284-50-3,0.000753,ng/g,ppb,0.000086,0.000498,J,J,Estimated,7
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-8,34883-43-7,0.010100,ng/g,ppb,0.000098,0.000500,,,,8
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-9,34883-39-1,0.001220,ng/g,ppb,0.000101,0.000498,J,J,Estimated,9
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-10,33146-45-1,,ng/g,ppb,0.000080,0.000498,U,,,10
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-11,2050-67-1,0.019800,ng/g,ppb,0.000331,0.000499,,,,11
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-12/PCB-13,,,ng/g,ppb,0.000198,0.000996,U,,,12
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-14,34883-41-5,,ng/g,ppb,0.000094,0.000498,U,,,13
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-15,2050-68-2,0.002190,ng/g,ppb,0.000132,0.000499,J,J,Estimated,14
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-16,38444-78-9,0.003050,ng/g,ppb,0.000166,0.000499,,,,15
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-17,37680-66-3,0.037000,ng/g,ppb,0.000072,0.000499,,,,16
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-18/PCB-30,,0.063900,ng/g,ppb,0.000167,0.000997,,,,17
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-19,38444-73-4,0.005520,ng/g,ppb,0.000145,0.000499,,,,18
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-20/PCB-28,,1.240000,ng/g,ppb,0.000227,0.000997,,,,19
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-21/PCB-33,,0.049600,ng/g,ppb,0.000202,0.000997,,,,20
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-22,38444-85-8,0.085100,ng/g,ppb,0.000109,0.000499,,,,21
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-23,55720-44-0,0.000786,ng/g,ppb,0.000101,0.000498,J,J,Estimated,22
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-24,55702-45-9,0.000665,ng/g,ppb,0.000128,0.000498,J,J,Estimated,23
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-25,55712-37-3,0.075700,ng/g,ppb,0.000086,0.000499,,,,24
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-26/PCB-29,,0.203000,ng/g,ppb,0.000198,0.000997,,,,25
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-27,38444-76-7,0.003960,ng/g,ppb,0.000093,0.000499,,,,26
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-31,16606-02-3,0.770000,ng/g,ppb,0.000142,0.000499,,,,27
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-32,38444-77-8,0.035200,ng/g,ppb,0.000076,0.000499,,,,28
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-34,37680-68-5,0.007510,ng/g,ppb,0.000115,0.000498,,,,29
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-35,37680-69-6,,ng/g,ppb,0.000156,0.000498,U,,,30
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-36,38444-87-0,0.003500,ng/g,ppb,0.000109,0.000499,,,,31
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-37,38444-90-5,0.004700,ng/g,ppb,0.000166,0.000499,,,,32
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-38,53555-66-1,0.004580,ng/g,ppb,0.000130,0.000498,,,,33
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-39,38444-88-1,0.011500,ng/g,ppb,0.000166,0.000499,,,,34
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-40/PCB-41/PCB-71,,0.636000,ng/g,ppb,0.000434,0.001500,,,,35
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-42,36559-22-5,0.130000,ng/g,ppb,0.000163,0.000499,,,,36
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-43,70362-46-8,0.077600,ng/g,ppb,0.000153,0.000499,,,,37
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-44/PCB-47/PCB-65,,4.280000,ng/g,ppb,0.000338,0.001500,,,,38
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-45/PCB-51,,0.103000,ng/g,ppb,0.000260,0.000997,,,,39
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-46,41464-47-5,,ng/g,ppb,0.000150,0.000499,U,,,40
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-48,70362-47-9,0.340000,ng/g,ppb,0.000117,0.000499,,,,41
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-49/PCB-69,,2.910000,ng/g,ppb,0.000284,0.000997,,,,42
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-50/PCB-53,,0.083600,ng/g,ppb,0.000175,0.000997,,,,43
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-52,35693-99-3,4.740000,ng/g,ppb,0.000113,0.000499,,,,44
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-54,15968-05-5,,ng/g,ppb,0.000100,0.000498,U,,,45
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-55,74338-24-2,0.023000,ng/g,ppb,0.000116,0.000499,,,,46
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-56,41464-43-1,0.369000,ng/g,ppb,0.000133,0.000499,,,,47
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-57,70424-67-8,0.076500,ng/g,ppb,0.000143,0.000499,,,,48
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-58,41464-49-7,0.026700,ng/g,ppb,0.000111,0.000499,,,,49
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-59/PCB-62/PCB-75,,0.372000,ng/g,ppb,0.000339,0.001500,,,,50
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-60,33025-41-1,0.999000,ng/g,ppb,0.000105,0.000499,,,,51
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-61/PCB-70/PCB-74/PCB-76,,9.480000,ng/g,ppb,0.000433,0.001990,,,,52
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-63,74472-34-7,0.514000,ng/g,ppb,0.000101,0.000499,,,,53
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-64,52663-58-8,1.890000,ng/g,ppb,0.000159,0.000499,,,,54
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-66,32598-10-0,6.880000,ng/g,ppb,0.000173,0.000499,,,,55
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-67,73575-53-8,0.144000,ng/g,ppb,0.000109,0.000499,,,,56
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-68,73575-52-7,0.116000,ng/g,ppb,0.000182,0.000499,,,,57
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-72,41464-42-0,0.156000,ng/g,ppb,0.000097,0.000499,,,,58
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-73,74338-23-1,0.006610,ng/g,ppb,0.000112,0.000498,,,,59
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-77,32598-13-3,0.231000,ng/g,ppb,0.000260,0.000499,,,,60
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-78,70362-49-1,0.009470,ng/g,ppb,0.000189,0.000498,,,,61
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-79,41464-48-6,0.126000,ng/g,ppb,0.000150,0.000498,,,,62
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,U,,,63
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-81,70362-50-4,0.023700,ng/g,ppb,0.000201,0.000499,,,,64
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-82,52663-62-4,0.699000,ng/g,ppb,0.000160,0.000499,,,,65
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-83/PCB-99,,10.400000,ng/g,ppb,0.000211,0.000997,,,,66
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-84,52663-60-2,0.611000,ng/g,ppb,0.000155,0.000499,,,,67
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-85/PCB-116/PCB-117,,3.410000,ng/g,ppb,0.000350,0.001500,,,,68
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,7.670000,ng/g,ppb,0.000589,0.002990,,,,69
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-88/PCB-91,,1.120000,ng/g,ppb,0.000240,0.000997,,,,70
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-89,73575-57-2,0.027700,ng/g,ppb,0.000103,0.000499,,,,71
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-90/PCB-101/PCB-113,,13.000000,ng/g,ppb,0.000304,0.001500,,,,72
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-92,52663-61-3,3.090000,ng/g,ppb,0.000108,0.000499,,,,73
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-93/PCB-98/PCB-100/PCB-102,,0.224000,ng/g,ppb,0.000442,0.001990,,,,74
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-94,73575-55-0,0.012300,ng/g,ppb,0.000143,0.000499,,,,75
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-95,38379-99-6,3.870000,ng/g,ppb,0.000117,0.000499,,,,76
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-96,73575-54-9,0.003670,ng/g,ppb,0.000122,0.000499,,,,77
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-103,60145-21-3,0.098900,ng/g,ppb,0.000113,0.000499,,,,78
5,MI,Lake Michigan,GLNS15-1250,794774,794774.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,1.10,PCB-104,56558-16-8,0.000994,ng/g,ppb,0.000097,0.000498,J,J,Estimated,79
