EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Species Name,Common Name,Family,Niche,Lipid (%),Analyte ,CAS Number,Amount,TEF,Congener TEQ,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"2,3,7,8-TCDF",51207-31-9,2.310,0.1000,0.2310000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"1,2,3,7,8-PeCDF",57117-41-6,0.159,0.0300,0.0047700,pg/g,ppt,0.0212,0.40,B J,"B, RMAX; J","Blank Contamination, Result is a Maximum Value; Estimated",9
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"2,3,4,7,8-PeCDF",57117-31-4,0.194,0.3000,0.0582000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",10
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,Dioxin/furan TEQ,NA,0.656,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,PCB TEQ,NA,1.647,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-2108,807694,807694.1,Oncorhynchus mykiss,Rainbow trout,Salmonidae,P,8.10,Total TEQ,NA,2.303,,,pg/g,ppt,,,,,,20
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,U,,,1
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,7,8-PeCDD",40321-76-4,0.039,1.0000,0.0390000,pg/g,ppt,0.0188,0.40,K J G,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,6,7,8-HxCDD",57653-85-7,,0.1000,0.0000000,pg/g,ppt,0.0264,0.40,U,,,4
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,4,6,7,8-HpCDD",35822-46-9,,0.0100,0.0000000,pg/g,ppt,0.0200,0.40,U,,,6
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,U,,,7
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"2,3,7,8-TCDF",51207-31-9,0.446,0.1000,0.0446000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,7,8-PeCDF",57117-41-6,,0.0300,0.0000000,pg/g,ppt,0.0212,0.40,U,,,9
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"2,3,4,7,8-PeCDF",57117-31-4,0.031,0.3000,0.0093000,pg/g,ppt,0.0188,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",10
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,Dioxin/furan TEQ,NA,0.093,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,PCB TEQ,NA,0.436,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-2117,814274,814274.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,2.10,Total TEQ,NA,0.529,,,pg/g,ppt,,,,,,20
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"2,3,7,8-TCDD",1746-01-6,,1.0000,0.0000000,pg/g,ppt,0.0132,0.08,U,,,1
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,7,8-PeCDD",40321-76-4,0.043,1.0000,0.0430000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,6,7,8-HxCDD",57653-85-7,0.031,0.1000,0.0031000,pg/g,ppt,0.0264,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",4
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,4,6,7,8-HpCDD",35822-46-9,,0.0100,0.0000000,pg/g,ppt,0.0200,0.40,B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",6
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"2,3,7,8-TCDF",51207-31-9,0.583,0.1000,0.0583000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,7,8-PeCDF",57117-41-6,0.050,0.0300,0.0015000,pg/g,ppt,0.0212,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",9
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"2,3,4,7,8-PeCDF",57117-31-4,0.073,0.3000,0.0219000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,6,7,8-HxCDF",57117-44-9,0.019,0.1000,0.0019000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",12
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,Dioxin/furan TEQ,NA,0.130,,,pg/g,ppt,,,,,,18
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,PCB TEQ,NA,0.341,,,pg/g,ppt,,,,,,19
5,MI,Lake Michigan,GLNS15-1245,794614,794614.1,Catostomus commersonii,White sucker,Catostomidae,BD,1.70,Total TEQ,NA,0.471,,,pg/g,ppt,,,,,,20
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"2,3,7,8-TCDD",1746-01-6,0.052,1.0000,0.0520000,pg/g,ppt,0.0132,0.08,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",1
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,7,8-PeCDD",40321-76-4,0.180,1.0000,0.1800000,pg/g,ppt,0.0188,0.40,J,J,Estimated,2
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,4,7,8-HxCDD",39227-28-6,0.025,0.1000,0.0025000,pg/g,ppt,0.0192,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",3
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,6,7,8-HxCDD",57653-85-7,0.062,0.1000,0.0062000,pg/g,ppt,0.0264,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",4
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.037,0.0100,0.0003700,pg/g,ppt,0.0200,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",6
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,U,,,7
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"2,3,7,8-TCDF",51207-31-9,1.700,0.1000,0.1700000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,7,8-PeCDF",57117-41-6,0.089,0.0300,0.0026700,pg/g,ppt,0.0212,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",9
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"2,3,4,7,8-PeCDF",57117-31-4,0.157,0.3000,0.0471000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,Dioxin/furan TEQ,NA,0.461,,,pg/g,ppt,,,,,,18
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,PCB TEQ,NA,1.673,,,pg/g,ppt,,,,,,19
5,MI,Lake Michigan,GLNS15-1246,795174,795174.1,Oncorhynchus kisutch,Coho salmon,Salmonidae,P,2.40,Total TEQ,NA,2.134,,,pg/g,ppt,,,,,,20
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"2,3,7,8-TCDD",1746-01-6,0.023,1.0000,0.0230000,pg/g,ppt,0.0132,0.08,J,J,Estimated,1
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,7,8-PeCDD",40321-76-4,0.047,1.0000,0.0470000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,4,7,8-HxCDD",39227-28-6,0.029,0.1000,0.0029000,pg/g,ppt,0.0192,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",3
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,6,7,8-HxCDD",57653-85-7,,0.1000,0.0000000,pg/g,ppt,0.0264,0.40,U,,,4
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.055,0.0100,0.0005500,pg/g,ppt,0.0200,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",6
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,U,,,7
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"2,3,7,8-TCDF",51207-31-9,0.279,0.1000,0.0279000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,7,8-PeCDF",57117-41-6,0.022,0.0300,0.0006600,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"2,3,4,7,8-PeCDF",57117-31-4,0.043,0.3000,0.0129000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",10
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,Dioxin/furan TEQ,NA,0.115,,,pg/g,ppt,,,,,,18
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,PCB TEQ,NA,0.230,,,pg/g,ppt,,,,,,19
5,MI,Lake Michigan,GLNS15-1247,777014,777014.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.70,Total TEQ,NA,0.345,,,pg/g,ppt,,,,,,20
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"2,3,7,8-TCDD",1746-01-6,0.024,1.0000,0.0240000,pg/g,ppt,0.0132,0.08,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",1
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,7,8-PeCDD",40321-76-4,0.057,1.0000,0.0570000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,6,7,8-HxCDD",57653-85-7,0.055,0.1000,0.0055000,pg/g,ppt,0.0264,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",4
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,4,6,7,8-HpCDD",35822-46-9,,0.0100,0.0000000,pg/g,ppt,0.0200,0.40,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",6
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,K B J,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"2,3,7,8-TCDF",51207-31-9,0.666,0.1000,0.0666000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,7,8-PeCDF",57117-41-6,0.029,0.0300,0.0008700,pg/g,ppt,0.0212,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",9
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"2,3,4,7,8-PeCDF",57117-31-4,0.053,0.3000,0.0159000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",10
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,4,7,8-HxCDF",70648-26-9,,0.1000,0.0000000,pg/g,ppt,0.0292,0.40,U,,,11
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,6,7,8-HxCDF",57117-44-9,,0.1000,0.0000000,pg/g,ppt,0.0188,0.40,U,,,12
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"2,3,4,6,7,8-HxCDF",60851-34-5,,0.1000,0.0000000,pg/g,ppt,0.0252,0.40,U,,,14
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,4,6,7,8-HpCDF",67562-39-4,,0.0100,0.0000000,pg/g,ppt,0.0204,0.40,U,,,15
5,MI,Lake Michigan,GLNS15-1248,776954,776954.1,Catostomus commersonii,White sucker,Catostomidae,BD,2.40,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
