EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,% Lipids,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-47,5436-43-1,3.68000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-49,243982-82-3,0.69900,,,ng/g,ppb,0.000290,0.002250,M,,,13
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-51,189084-57-9,0.03430,,,ng/g,ppb,0.000280,0.002250,M,"HRPD, J",,14
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-66,189084-61-5,0.05470,,,ng/g,ppb,0.000321,0.002250,M,,,15
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-71,147217-81-0,0.02020,,,ng/g,ppb,0.000240,0.002250,M,"HRPD, J",,16
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-75,189084-63-7,0.00337,,,ng/g,ppb,0.000300,0.002250,M,,,17
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-77,93703-48-1,,,,ng/g,ppb,0.000270,0.002250,U,,,18
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-79,446254-48-4,0.00964,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-99,60348-60-9,0.68900,,,ng/g,ppb,0.003000,0.003375,,,,21
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-100,189084-64-8,1.06000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,,,24
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-118,446254-80-4,0.01390,,,ng/g,ppb,0.000480,0.003375,M,,,25
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-119/BDE-120,189084-66-0/417727-71-0,0.02700,,,ng/g,ppb,0.000611,0.006750,M,,,26
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-126,366791-32-4,0.00088,,,ng/g,ppb,0.000260,0.003375,MJ,J,Estimated,27
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-128,NA,,,,ng/g,ppb,0.000870,0.004500,U,"HRPD, RNAF","High RPD, Result Not Affected",28
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-140,243982-83-4,0.00234,,,ng/g,ppb,0.000730,0.004500,MJ,J,Estimated,30
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-153,68631-49-2,0.26300,,,ng/g,ppb,0.000390,0.004500,M,,,31
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-154,207122-15-4,0.39200,,,ng/g,ppb,0.000007,0.000045,M,,,32
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-155,35854-94-5,0.06780,,,ng/g,ppb,0.000470,0.004500,M,,,33
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-183,207122-16-5,0.00571,,,ng/g,ppb,0.000490,0.005625,M,,,36
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-184,NA,,,,ng/g,ppb,0.000890,0.005625,U,,,37
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-196,NA,,,,ng/g,ppb,0.000900,0.005625,U,,,40
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-197,NA,0.00304,,,ng/g,ppb,0.000380,0.005625,MJ,J,Estimated,41
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-203,337513-72-1,0.00051,,,ng/g,ppb,0.000320,0.005625,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",42
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-207,437701-79-6,,,,ng/g,ppb,0.001560,0.022500,U,,,44
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-208,NA,,,,ng/g,ppb,0.001760,0.022500,U,,,45
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,BDE-209,1163-19-5,0.00851,,,ng/g,ppb,0.006060,0.022500,MJ,J,Estimated,46
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,,,47
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
5,MI,Lake Huron,NCCAGL10-1091,564989,564989.1,Sander vitreus,Walleye,Percidae,P,0.06,Summed PBDEs (52),NA,7.14776,210,Does not exceed SV,ng/g,ppb,,,,,,49
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-7,171977-44-9,,,,ng/g,ppb,0.000460,0.002250,U,,,1
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00370,,,ng/g,ppb,0.000470,0.004500,J,J,Estimated,2
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,,,3
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00187,,,ng/g,ppb,0.000580,0.004500,J,J,Estimated,4
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-15,2050-47-7,0.01850,,,ng/g,ppb,0.000120,0.002250,,,,5
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-17/BDE-25,147217-75-2/147217-77-4,0.06170,,,ng/g,ppb,0.000480,0.004500,M,,,6
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-28/BDE-33,41318-75-6/147217-78-5,0.30500,,,ng/g,ppb,0.000500,0.004500,,,,7
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-30,155999-95-4,0.00091,,,ng/g,ppb,0.000570,0.002250,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",8
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-32,189084-60-4,,,,ng/g,ppb,0.000250,0.002250,U,,,9
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-35,147217-80-9,0.01000,,,ng/g,ppb,0.000150,0.002250,MR,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-37,147217-81-0,0.01050,,,ng/g,ppb,0.000210,0.002250,M,,,11
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-47,5436-43-1,9.99000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-49,243982-82-3,0.88500,,,ng/g,ppb,0.000290,0.002250,M,,,13
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-51,189084-57-9,0.07390,,,ng/g,ppb,0.000280,0.002250,M,"HRPD, J",,14
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-66,189084-61-5,0.40300,,,ng/g,ppb,0.000321,0.002250,M,,,15
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-71,147217-81-0,0.05560,,,ng/g,ppb,0.000240,0.002250,M,,,16
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-75,189084-63-7,0.03490,,,ng/g,ppb,0.000300,0.002250,M,,,17
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-77,93703-48-1,0.04340,,,ng/g,ppb,0.000270,0.002250,M,,,18
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-79,446254-48-4,0.17800,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-99,60348-60-9,2.89000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-100,189084-64-8,4.08000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-116,189084-65-9,0.00827,,,ng/g,ppb,0.000750,0.003375,M,,,24
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-118,446254-80-4,0.11900,,,ng/g,ppb,0.000480,0.003375,M,,,25
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-119/BDE-120,189084-66-0/417727-71-0,0.33600,,,ng/g,ppb,0.000611,0.006750,M,,,26
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-126,366791-32-4,0.00346,,,ng/g,ppb,0.000260,0.003375,M,,,27
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-128,NA,0.00234,,,ng/g,ppb,0.000870,0.004500,MJ,J,Estimated,28
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-140,243982-83-4,0.02930,,,ng/g,ppb,0.000730,0.004500,M,,,30
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-153,68631-49-2,0.88700,,,ng/g,ppb,0.000390,0.004500,M,,,31
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-154,207122-15-4,2.25000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-155,35854-94-5,0.31700,,,ng/g,ppb,0.000470,0.004500,,,,33
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-183,207122-16-5,0.03360,,,ng/g,ppb,0.000490,0.005625,,,,36
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-184,NA,0.01130,,,ng/g,ppb,0.000890,0.005625,,,,37
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-196,NA,0.00134,,,ng/g,ppb,0.000900,0.005625,J,J,Estimated,40
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-197,NA,0.00511,,,ng/g,ppb,0.000380,0.005625,J,J,Estimated,41
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-203,337513-72-1,0.00252,,,ng/g,ppb,0.000320,0.005625,J,J,Estimated,42
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-206,63387-28-0,0.00943,,,ng/g,ppb,0.001360,0.022500,J,J,Estimated,43
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-207,437701-79-6,0.00690,,,ng/g,ppb,0.001560,0.022500,J,J,Estimated,44
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-208,NA,0.00441,,,ng/g,ppb,0.001760,0.022500,J,"HICAL, RNAF","High RSD for Initial Calibration, Result Not Affected",45
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,BDE-209,1163-19-5,0.33300,,,ng/g,ppb,0.006060,0.022500,,,,46
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,,,47
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
5,MI,Lake Huron,NCCAGL10-1093,560060,560060.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.14,Summed PBDEs (52),NA,23.40596,210,Does not exceed SV,ng/g,ppb,,,,,,49
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-7,171977-44-9,,,,ng/g,ppb,0.000460,0.002250,U,,,1
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00099,,,ng/g,ppb,0.000470,0.004500,MJ,J,Estimated,2
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,LLCS,Low LCS result,3
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00100,,,ng/g,ppb,0.000580,0.004500,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",4
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-15,2050-47-7,0.01610,,,ng/g,ppb,0.000120,0.002250,M,,,5
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-17/BDE-25,147217-75-2/147217-77-4,0.05120,,,ng/g,ppb,0.000480,0.004500,,,,6
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-28/BDE-33,41318-75-6/147217-78-5,0.57900,,,ng/g,ppb,0.000500,0.004500,,,,7
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-30,155999-95-4,,,,ng/g,ppb,0.000570,0.002250,U,,,8
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-32,189084-60-4,,,,ng/g,ppb,0.000250,0.002250,U,,,9
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-35,147217-80-9,0.47000,,,ng/g,ppb,0.000150,0.002250,R,HRPD; LIAR; J,High RPD; Low Ion Abundance Ratio; Estimated,10
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-37,147217-81-0,,,,ng/g,ppb,0.000210,0.002250,U,,,11
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-47,5436-43-1,33.40000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-49,243982-82-3,0.63200,,,ng/g,ppb,0.000290,0.002250,,,,13
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-51,189084-57-9,0.29800,,,ng/g,ppb,0.000280,0.002250,,,,14
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-66,189084-61-5,1.04000,,,ng/g,ppb,0.000321,0.002250,,,,15
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-71,147217-81-0,,,,ng/g,ppb,0.000240,0.002250,U,"HRPD, RNAF","High RPD, Result Not Affected",16
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-75,189084-63-7,0.08740,,,ng/g,ppb,0.000300,0.002250,,,,17
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-77,93703-48-1,0.06390,,,ng/g,ppb,0.000270,0.002250,,,,18
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-79,446254-48-4,0.44200,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-99,60348-60-9,9.31000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-100,189084-64-8,11.80000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,LLCS,Low LCS result,24
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-118,446254-80-4,0.29600,,,ng/g,ppb,0.000480,0.003375,M,,,25
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-119/BDE-120,189084-66-0/417727-71-0,0.50100,,,ng/g,ppb,0.000611,0.006750,,,,26
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-126,366791-32-4,0.03460,,,ng/g,ppb,0.000260,0.003375,M,"HRPD, J",,27
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-128,NA,0.01320,,,ng/g,ppb,0.000870,0.004500,,"HRPD, J",,28
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-140,243982-83-4,0.06150,,,ng/g,ppb,0.000730,0.004500,M,"HRPD, J",,30
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-153,68631-49-2,1.84000,,,ng/g,ppb,0.000390,0.004500,,,,31
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-154,207122-15-4,5.31000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-155,35854-94-5,0.69300,,,ng/g,ppb,0.000470,0.004500,,,,33
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-181,189084-67-1,0.00576,,,ng/g,ppb,0.000570,0.005625,,,,35
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-183,207122-16-5,0.06190,,,ng/g,ppb,0.000490,0.005625,,,,36
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-184,NA,0.02920,,,ng/g,ppb,0.000890,0.005625,,,,37
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-196,NA,0.00177,,,ng/g,ppb,0.000900,0.005625,MJ,J,Estimated,40
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-197,NA,0.01130,,,ng/g,ppb,0.000380,0.005625,M,LLBL; J,Low Labeled Compound Recovery; Estimated,41
5,MI,Lake Huron,NCCAGL10-1094,560321,560321.1,Salvelinus namaycush,Lake trout,Salmonidae,P,2.71,BDE-203,337513-72-1,0.00271,,,ng/g,ppb,0.000320,0.005625,MJ,J,Estimated,42
