EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Lipid Number,CAS Number,Amount,Units,MDL,QL,Lab Flag,SCC Code,Comments,Sort Oder
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Heptadecanoic acid,C17:0,506-12-7,66.74,µg/g,0.33,0.99,bb,,,11
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Stearic acid,C18:0,57-11-4,748.07,µg/g,0.69,2.07,dd,,,13
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Oleic acid,C18:1n9 cis,112-80-1,1516.96,µg/g,10.60,31.80,MM,,,14
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Elaidic acid,C18:1n9 trans,112-79-8,,µg/g,0.30,0.90,,,,15
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,cis-Vaccenic acid,C18:1w7,693-72-1,1110.2,µg/g,2.26,6.78,bb,,,16
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linoleic acid,C18:2n6 cis,60-33-3,451.21,µg/g,1.60,4.80,bb,,,17
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,MM,,,18
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Linolenic acid,C18:3n3,463-40-1,,µg/g,3.50,10.50,MM,,,19
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,gamma-Linolenic acid,C18:3n6,506-26-3,56.11,µg/g,0.34,1.02,bb,,,20
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Octadecatetraenoic acid,C18:4n3,2091-28-3,,µg/g,3.50,10.50,MM,LSRM,Low SRM recovery. Nondetects may have a greater risk of false negative results.,21
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Arachidic acid,C20:0,506-30-9,33.82,µg/g,0.09,0.27,MM,,,22
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,LSRM,Low SRM recovery. Nondetects may have a greater risk of false negative results.,23
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosadienoic acid,C20:2,2091-39-6,41.31,µg/g,0.16,0.48,MM,,,24
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM,,,25
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,68.07,µg/g,0.32,0.96,MM,,,26
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Arachidonic acid,C20:4n6,506-32-1,495.45,µg/g,1.67,5.01,MM,,,27
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Eicosapentaenoic acid,C20:5n3,10417-94-4,1122.92,µg/g,0.20,0.60,MM,,,28
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,MM,,,29
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Erucic acid,C22:1n9,112-86-7,8.69,µg/g,0.14,0.42,MM,,,31
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Docosapentaenoic acid,C22:5n3,24880-45-3,736.72,µg/g,2.49,7.47,bb,,,34
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Docosahexaenoic acid,C22:6n3,6217-54-5,1750.12,µg/g,2.49,7.47,MM,,,35
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Tricosanoic acid,C23:0,2433-96-7,85.54,µg/g,0.15,0.45,MM,,,36
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Lignoceric acid,C24:0,557-59-5,,µg/g,0.09,0.27,,,,37
5,MI,Lake Huron,NGL20_MI-10028,157036,157036.1,Catostomus catostomus,Longnose Sucker,Catostomidae,BD,Nervonic acid,C24:1n9,506-37-6 ,31.02,µg/g,0.63,1.89,MM,,,38
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,MM,,,3
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Tridecanoic acid,C13:0,638-53-9,14.63,µg/g,0.09,0.27,MM,,,4
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Myristic acid,C14:0,544-63-8,3604.45,µg/g,1.89,5.67,bb,,,5
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Myristoleic acid,C14:1,544-64-9,240.7,µg/g,0.18,0.54,MM,,,6
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Pentadecanoic acid,C15:0,1002-84-2,294.82,µg/g,0.36,1.08,MM,,,7
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Palmitic acid,C16:0,57-10-3,,µg/g,6.72,20.16,,,,9
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,376.47,µg/g,7.14,21.42,dd,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",10
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Heptadecanoic acid,C17:0,506-12-7,426.55,µg/g,0.33,0.99,bb,,,11
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Stearic acid,C18:0,57-11-4,2551.34,µg/g,0.69,2.07,dd,,,13
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Oleic acid,C18:1n9 cis,112-80-1,21642.24,µg/g,10.60,31.80,MM,,,14
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,µg/g,0.30,0.90,,,,15
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,4934.58,µg/g,2.26,6.78,db,,,16
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Linoleic acid,C18:2n6 cis,60-33-3,3742.91,µg/g,1.60,4.80,bb,,,17
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Linolelaidic acid,C18:2 trans,506-21-8,43.94,µg/g,0.93,2.79,MM,,,18
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Linolenic acid,C18:3n3,463-40-1,2583.2,µg/g,3.50,10.50,MM,,,19
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,267.41,µg/g,0.34,1.02,bb,,,20
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,1109.77,µg/g,3.50,10.50,MM,,,21
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Arachidic acid,C20:0,506-30-9,147.48,µg/g,0.09,0.27,MM,,,22
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,,,23
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosadienoic acid,C20:2,2091-39-6,872.37,µg/g,0.16,0.48,MM,,,24
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,890.02,µg/g,2.04,6.12,MM,,,25
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,424.64,µg/g,0.32,0.96,MM,,,26
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Arachidonic acid,C20:4n6,506-32-1,2880.9,µg/g,1.67,5.01,MM,,,27
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,5867.52,µg/g,0.20,0.60,db,,,28
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,MM,,,29
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,MM,,,30
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Erucic acid,C22:1n9,112-86-7,147.2,µg/g,0.14,0.42,MM,,,31
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,194.39,µg/g,1.84,5.52,MM,,,33
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,2910.58,µg/g,2.49,7.47,MM,,,34
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,12077.65,µg/g,2.49,7.47,bb,,,35
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Tricosanoic acid,C23:0,2433-96-7,1984.1,µg/g,0.15,0.45,bb,,,36
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Lignoceric acid,C24:0,557-59-5,92.67,µg/g,0.09,0.27,MM,,,37
5,MI,Lake Huron,NGL20_MI-10029,153816,153816.1,Salvelinus namaycush,Lake Trout,Salmonidae,P,Nervonic acid,C24:1n9,506-37-6 ,647.46,µg/g,0.63,1.89,MM,,,38
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,,,,3
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,,,,4
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Myristic acid,C14:0,544-63-8,1663.33,µg/g,1.89,5.67,,,,5
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Myristoleic acid,C14:1,544-64-9,193.2,µg/g,0.18,0.54,,,,6
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Pentadecanoic acid,C15:0,1002-84-2,393.4,µg/g,0.36,1.08,,"HSRM, J","High SRM recovery, result is estimated",7
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Palmitic acid,C16:0,57-10-3,13049.97,µg/g,6.72,20.16,,"HSRM, J","High SRM recovery, result is estimated",9
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,13238.38,µg/g,7.14,21.42,,,,10
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Heptadecanoic acid,C17:0,506-12-7,426.94,µg/g,0.33,0.99,,"HSRM, J","High SRM recovery, result is estimated",11
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,,µg/g,0.09,0.27,,,,12
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Stearic acid,C18:0,57-11-4,2665.95,µg/g,0.69,2.07,,"HSRM, J","High SRM recovery, result is estimated",13
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Oleic acid,C18:1n9 cis,112-80-1,13191.36,µg/g,10.60,31.80,,,,14
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Elaidic acid,C18:1n9 trans,112-79-8,,µg/g,0.30,0.90,,,,15
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,5758.52,µg/g,2.26,6.78,,,,16
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Linoleic acid,C18:2n6 cis,60-33-3,3110.18,µg/g,1.60,4.80,,"HSRM, J","High SRM recovery, result is estimated",17
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Linolelaidic acid,C18:2 trans,506-21-8,,µg/g,0.93,2.79,,,,18
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Linolenic acid,C18:3n3,463-40-1,1992.46,µg/g,3.50,10.50,,"HSRM, J","High SRM recovery, result is estimated",19
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,308.03,µg/g,0.34,1.02,,,,20
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,365.23,µg/g,3.50,10.50,,"HSRM, J","High SRM recovery, result is estimated",21
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Arachidic acid,C20:0,506-30-9,187.16,µg/g,0.09,0.27,,,,22
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Eicosenoic acid,C20:1n9,29204-02-2,894.9,µg/g,3.50,10.50,,"HSRM, J","High SRM recovery, result is estimated",23
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Eicosadienoic acid,C20:2,2091-39-6,177.22,µg/g,0.16,0.48,,"HSRM, J","High SRM recovery, result is estimated",24
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,128.98,µg/g,2.04,6.12,,,,25
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,226.93,µg/g,0.32,0.96,,,,26
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Arachidonic acid,C20:4n6,506-32-1,3041.03,µg/g,1.67,5.01,,"HSRM, J","High SRM recovery, result is estimated",27
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,4403,µg/g,0.20,0.60,,"HSRM, J","High SRM recovery, result is estimated",28
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Heneicosanoic acid,C21:0,2363-71-5,,µg/g,0.12,0.36,,,,29
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Erucic acid,C22:1n9,112-86-7,,µg/g,0.14,0.42,,,,31
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,,,,33
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1828.55,µg/g,2.49,7.47,,"HSRM, J","High SRM recovery, result is estimated",34
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,1268.01,µg/g,2.49,7.47,,"HSRM, J","High SRM recovery, result is estimated",35
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Tricosanoic acid,C23:0,2433-96-7,308.12,µg/g,0.15,0.45,,,,36
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Lignoceric acid,C24:0,557-59-5,,µg/g,0.09,0.27,,,,37
5,MI,Lake Huron,NGL20_MI-10030,150776,150776.1,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,P,Nervonic acid,C24:1n9,506-37-6 ,48.64,µg/g,0.63,1.89,,,,38
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,MM-,,,3
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,db,,,4
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristic acid,C14:0,544-63-8,236.28,µg/g,1.89,5.67,bb,,,5
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristoleic acid,C14:1,544-64-9,14.47,µg/g,0.18,0.54,bb,,,6
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Pentadecanoic acid,C15:0,1002-84-2,43.4,µg/g,0.36,1.08,MM,,,7
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Palmitic acid,C16:0,57-10-3,2599.12,µg/g,6.72,20.16,bb,,,9
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,1639.52,µg/g,7.14,21.42,MM,,,10
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heptadecanoic acid,C17:0,506-12-7,53.04,µg/g,0.33,0.99,bb,"HSRM, J","High SRM recovery, result is estimated",11
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,67.51,µg/g,0.09,0.27,MM,,,12
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,544.9,µg/g,0.69,2.07,db,,,13
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,3057.23,µg/g,10.60,31.80,MM,,,14
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,33.75,µg/g,0.30,0.90,MM,,,15
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,814.94,µg/g,2.26,6.78,MM,,,16
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,327.9,µg/g,1.60,4.80,bb,,,17
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,612.41,µg/g,0.93,2.79,MM,,,18
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,,µg/g,3.50,10.50,MM,,,19
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,38.58,µg/g,0.34,1.02,bb,,,20
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,µg/g,3.50,10.50,bb,,,21
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,19.29,µg/g,0.09,0.27,MM,,,22
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,,,23
5,MI,Lake Huron,NGL20_MI-10031,165076,165076.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosadienoic acid,C20:2,2091-39-6,43.4,µg/g,0.16,0.48,MM,,,24
